type_id	name_internal	name_display	type	job_time	res_time	tribe_mask	cat	cost0	cost1	cost2	cost3	cost4	cost5	preq0	preq1	preq2	from	where	upgrade	jump	obs	show0	show1	modified	grid_x	grid_y	obj_masks	attack	to_hit	attenuate	recharge	min_range	max_range	splash_area	splash_percent	ammo_per_att	proj_speed	hits	armor	domain	los	science_los	guy_spacing	x_spacing	y_spacing	abil	x_size	y_size	guy_radius	block_radius	big_radius	new_block_radius	new_big_radius	fly_high	fly_low	block_points	graft	special_upgrade	special_upgrade_cost	support0	support1	support_cost0	support_cost1	age	unit_flags	unit_flags2	mode	moves	turn_speed	role	carry	carry_size	military_level	research_premium_cost	research_premium_time	job_extra_time	mana	control_cost	progression	push_size	push_circles	target_size	squad_size	uber_size	crew_size	base_form
248	T34	Tank	248	245	245	155648	2	0	0	0	0	8	6	549	577	-1	239	428	-1	251	-2	-2	-2	0	1	0	3670017	200	300	4	40	0	13	0	100	1	350	210	6	0	14	0	480	480	480	-1	4	4	96	96	96	2	2	0	0	12	244	-1	0	5	4	1	1	6	8913408	0	0	38	190887434	328704	0	5	6	512	512	10	0	1	3	96	1	144	1	1	0	0
249	CHIHA	Tank	249	245	245	32768	2	0	0	0	0	8	6	549	577	-1	239	428	-1	251	-2	-2	-2	0	1	0	3670017	200	300	4	40	0	13	0	100	1	350	210	6	0	14	0	480	480	480	-1	4	4	96	96	96	2	2	0	0	12	244	-1	0	5	4	1	1	6	8913408	0	0	38	190887434	328704	0	5	6	512	512	10	0	1	3	96	1	144	1	1	0	0
250	PANZER	Tank	250	245	245	576	2	0	0	0	0	8	6	549	577	-1	239	428	-1	251	-2	-2	-2	0	1	0	3670017	200	300	4	40	0	13	0	100	1	350	210	6	0	14	0	480	480	480	-1	4	4	96	96	96	2	2	0	0	12	244	-1	0	5	4	1	1	6	8913408	0	0	38	190887434	328704	0	5	6	512	512	10	0	1	3	96	1	144	1	1	0	0
251	HEAVYTANK	Main Battle Tank	251	245	245	15468640	2	0	0	0	0	8	6	550	578	-1	244	428	-1	-2	-2	-2	-2	0	1	0	3670017	220	300	3	40	0	14	0	100	1	350	245	7	0	15	0	540	540	540	-1	4	4	96	96	96	2	2	0	0	12	-1	-1	0	5	4	1	1	7	8913408	0	0	40	190887434	328704	0	5	7	512	512	10	0	1	3	96	1	144	1	1	0	0
252	HEAVYTANKCTWE	Main Battle Tank	252	245	245	152	2	0	0	0	0	8	6	550	578	-1	244	428	-1	-2	-2	-2	-2	0	1	0	3670017	220	300	3	40	0	14	0	100	1	350	245	7	0	15	0	540	540	540	-1	4	4	96	96	96	2	2	0	0	12	251	-1	0	5	4	1	1	7	8913408	0	0	40	190887434	328704	0	5	7	512	512	10	0	1	3	96	1	144	1	1	0	0
253	HEAVYTANKCTWW	Main Battle Tank	253	245	245	152	2	0	0	0	0	8	6	550	578	-1	244	428	-1	-2	-2	-2	-2	0	1	0	3670017	220	300	3	40	0	14	0	100	1	350	245	7	0	15	0	540	540	540	-1	4	4	96	96	96	2	2	0	0	12	251	-1	0	5	4	1	1	7	8913408	0	0	40	190887434	328704	0	5	7	512	512	10	0	1	3	96	1	144	1	1	0	0
254	ABRAM	Main Battle Tank	254	245	245	1148679	2	0	0	0	0	8	6	550	578	-1	244	428	-1	-2	-2	-2	-2	0	1	0	3670017	220	300	3	40	0	14	0	100	1	350	245	7	0	15	0	540	540	540	-1	4	4	96	96	96	2	2	0	0	12	251	-1	0	5	4	1	1	7	8913408	0	0	40	190887434	328704	0	5	7	512	512	10	0	1	3	96	1	144	1	1	0	0
255	ABRAMDES	Main Battle Tank	255	245	245	0	2	0	0	0	0	8	6	550	578	-1	244	428	-1	-2	-2	-2	-2	0	1	0	3670017	220	300	3	40	0	14	0	100	1	350	245	7	0	15	0	540	540	540	-1	4	4	96	96	96	2	2	0	0	12	251	-1	0	5	4	1	1	7	8913408	0	0	40	190887434	328704	0	5	7	512	512	10	0	1	3	96	1	144	1	1	0	0
256	T80	Main Battle Tank	256	245	245	147456	2	0	0	0	0	8	6	550	578	-1	244	428	-1	-2	-2	-2	-2	0	1	0	3670017	220	300	3	40	0	14	0	100	1	350	245	7	0	15	0	540	540	540	-1	4	4	96	96	96	2	2	0	0	12	251	-1	0	5	4	1	1	7	8913408	0	0	40	190887434	328704	0	5	7	512	512	10	0	1	3	96	1	144	1	1	0	0
257	T80DES	Main Battle Tank	257	245	245	152	2	0	0	0	0	8	6	550	578	-1	244	428	-1	-2	-2	-2	-2	0	1	0	3670017	220	300	3	40	0	14	0	100	1	350	245	7	0	15	0	540	540	540	-1	4	4	96	96	96	2	2	0	0	12	251	-1	0	5	4	1	1	7	8913408	0	0	40	190887434	328704	0	5	7	512	512	10	0	1	3	96	1	144	1	1	0	0
258	TIGERTANK	Tiger Tank	258	245	245	4096	2	0	0	0	0	8	6	549	577	-1	239	428	259	259	-2	-2	-2	0	1	0	3670017	210	300	4	40	0	13	0	100	1	350	220	6	0	14	0	480	480	480	-1	4	4	96	96	96	2	2	0	0	12	244	-1	0	5	4	1	1	6	25690624	0	0	39	190887434	328704	0	5	6	512	512	10	0	1	3	96	1	144	1	1	0	0
259	LEOPARDTANK	Leopard Tank	259	245	245	4096	2	0	0	0	0	8	6	550	578	-1	258	428	-1	-2	-2	-2	-2	0	1	0	3670017	230	300	3	40	0	14	0	100	1	350	255	7	0	15	0	540	540	540	-1	4	4	96	96	96	2	2	0	0	12	251	-1	0	5	4	1	1	7	25690624	0	0	42	190887434	328704	0	5	7	512	512	10	0	1	3	96	1	144	1	1	0	0
260	RUSSHEAVYTANK	T80 Tank	260	245	245	8192	2	0	0	0	0	7	5	550	578	-1	244	428	-1	-2	-2	-2	-2	0	1	0	3670017	220	300	3	40	0	14	0	100	1	350	245	7	0	15	0	540	540	540	-1	4	4	96	96	96	2	2	0	0	12	251	-1	0	5	4	1	1	7	25690624	0	0	40	190887434	328704	0	5	7	512	512	10	0	1	3	96	1	144	1	1	0	0
261	HVYELEPHANT	War Elephant	261	245	245	10485760	1	12	0	7	0	0	0	544	572	-1	-1	428	262	262	-2	-2	-2	0	3	0	4198416	200	0	0	40	0	0	0	100	0	0	175	8	0	10	0	540	540	540	-1	4	4	96	96	96	2	2	0	0	12	-1	-1	0	2	0	3	3	1	16781952	0	0	25	190887434	327693	0	4	1	512	512	10	0	1	2	96	1	144	1	1	2	0
262	MAHOUT	Mahout	262	245	245	10485760	1	12	0	7	0	0	0	545	573	-1	261	428	263	263	-2	-2	-2	0	3	0	151552	210	300	3	40	0	0	0	100	1	100	180	8	0	10	0	540	540	540	-1	4	4	96	96	96	2	2	0	0	12	-1	-1	0	2	0	3	3	2	18880000	0	0	25	190887434	327693	0	4	2	512	512	10	0	1	2	96	1	144	1	1	2	0
263	GUNMAHOUT	Gun Mahout	263	245	245	10485760	1	12	0	7	0	0	0	546	574	-1	262	428	264	264	-2	-2	-2	0	3	0	20544	220	300	3	40	0	0	0	100	1	300	185	8	0	10	0	540	540	540	-1	4	4	96	96	96	2	2	0	0	12	-1	-1	0	2	0	3	3	3	18880000	0	0	25	190887434	327693	0	4	3	512	512	10	0	1	2	96	1	144	1	1	2	0
264	CULMAHOUT	Culverin Mahout	264	245	245	10485760	1	12	0	7	0	0	0	547	575	-1	263	428	-1	239	-2	-2	-2	0	3	0	8409152	230	100	5	40	0	0	0	10	1	300	190	8	0	10	0	540	540	540	-1	4	4	96	96	96	2	2	0	0	12	-1	-1	0	2	0	3	3	4	18880000	0	0	25	190887434	327693	0	4	4	512	512	10	0	1	2	96	1	144	1	1	1	0
265	CATAPULT	Catapult	265	250	250	16711679	3	0	7	0	0	7	0	544	572	-1	-1	430	266	266	-2	-2	-2	0	0	0	2885632	170	80	14	55	3	15	0	100	1	85	80	0	0	10	0	360	360	360	-1	4	4	96	96	96	2	2	0	0	12	-1	-1	0	4	1	20	20	1	131200	6	0	19	59652323	328704	0	4	1	512	512	10	0	2	0	144	2	144	1	1	2	0
266	TREBUCHET	Trebuchet	266	250	250	16711679	3	0	7	0	0	7	0	545	573	-1	265	430	267	267	-2	-2	-2	0	0	0	2885632	230	85	12	65	3	16	0	100	1	80	100	0	0	12	0	540	540	540	-1	4	4	144	144	144	3	3	0	0	12	-1	-1	0	4	1	20	20	2	131072	6	0	21	59652323	328704	0	4	2	384	512	10	0	2	0	288	2	144	1	1	3	0
267	BOMBARD	Bombard	267	250	250	16776959	3	0	8	0	0	8	0	546	574	-1	266	430	268	268	-2	-2	-2	0	0	0	11274240	260	90	11	60	1	17	1	5	1	200	120	0	0	14	0	540	540	540	-1	4	4	96	96	96	2	2	0	0	12	-1	-1	0	4	1	20	20	3	131584	6	0	23	59652323	328704	0	4	3	512	512	10	0	2	0	288	2	144	1	1	3	0
268	CANNON	Cannon	268	250	250	16776955	3	0	8	0	0	8	0	547	575	-1	267	430	269	269	-2	-2	-2	0	0	0	11274240	320	95	10	60	1	18	1	10	1	300	143	0	0	16	0	540	540	540	-1	4	4	96	96	96	2	2	0	0	12	-1	-1	0	4	1	20	20	4	131584	6	0	25	59652323	328704	0	4	4	512	512	10	0	2	0	288	2	144	1	1	3	0
269	ARTILLERY	Artillery	269	250	250	16773115	3	0	10	0	0	10	0	548	576	-1	268	430	271	271	-2	-2	-2	0	0	0	11274240	360	100	9	55	1	20	1	15	1	300	172	0	0	16	0	540	540	540	-1	4	4	144	144	144	3	3	0	0	12	-1	-1	0	4	1	20	20	5	131584	6	0	28	59652323	328704	0	4	5	512	512	10	0	2	0	288	2	144	1	1	3	0
270	ARTILLERYGERMAN	Artillery	270	250	250	4096	3	0	10	0	0	10	0	548	576	-1	268	430	-1	271	-2	-2	-2	0	0	0	11274240	360	100	9	55	1	20	1	15	1	300	172	0	0	16	0	540	540	540	-1	4	4	144	144	144	3	3	0	0	12	269	-1	0	4	1	20	20	5	131584	6	0	28	59652323	328704	0	4	5	512	512	10	0	2	0	288	2	144	1	1	3	0
271	HOWITZER	Howitzer	271	250	250	16764351	3	0	0	0	0	10	10	549	577	-1	269	430	273	273	-2	-2	-2	0	0	0	11274240	420	110	6	55	1	21	1	25	1	150	200	0	0	16	0	540	540	540	-1	4	4	144	144	144	3	3	0	0	12	-1	-1	0	5	4	20	20	6	131584	6	0	32	190887434	328704	0	4	6	512	512	10	0	2	0	288	2	144	1	1	0	0
272	HUMMEL	Howitzer	272	250	250	4672	3	0	0	0	0	10	10	549	577	-1	269	430	-1	273	-2	-2	-2	0	0	0	11274240	420	110	6	55	1	21	1	25	1	150	200	0	0	16	0	540	540	540	-1	4	4	144	144	144	3	3	0	0	12	271	-1	0	5	4	20	20	6	131584	6	0	32	190887434	328704	0	4	6	512	512	10	0	2	0	288	2	144	1	1	0	0
273	MLRS	Rocket Artillery	273	250	250	16777215	3	0	0	0	0	10	10	550	578	-1	271	430	-1	-2	-2	-2	-2	0	0	0	11274240	480	150	6	55	1	25	2	33	8	170	230	0	0	16	0	540	540	540	-1	4	4	144	144	144	3	3	0	0	12	-1	-1	0	5	4	20	20	7	131584	6	0	35	190887434	328704	0	4	7	512	512	10	0	2	0	288	2	144	1	1	0	0
274	MORTAR	Mortar	274	250	250	4	3	0	8	0	0	8	0	547	575	-1	267	430	275	275	-2	-2	-2	0	0	0	11272192	320	200	10	60	2	18	1	15	1	100	143	0	0	16	0	540	540	540	-1	3	3	96	96	96	2	2	0	0	12	268	-1	0	4	1	20	20	4	16908800	6	0	25	59652323	328704	0	3	4	512	512	10	0	2	0	96	1	144	1	1	2	0
275	SIEGEMORTAR	Siege Mortar	275	250	250	4	3	0	10	0	0	10	0	548	576	-1	274	430	271	271	-2	-2	-2	0	0	0	11272192	360	225	9	55	2	20	1	20	1	100	172	0	0	16	0	540	540	540	-1	3	3	96	96	96	2	2	0	0	12	269	-1	0	4	1	20	20	5	16908800	6	0	28	59652323	328704	0	3	5	512	512	10	0	2	0	96	1	144	1	1	2	0
276	BASILICABOMBARD	Basilica Bombard	276	250	250	256	3	0	8	0	0	8	0	546	574	-1	266	430	277	277	-2	-2	-2	0	0	0	11274240	260	180	11	57	1	17	1	5	1	200	120	0	0	14	0	540	540	540	-1	3	3	96	96	96	2	2	0	0	12	267	-1	0	4	1	20	20	3	16908800	6	0	23	59652323	328704	0	4	3	512	512	10	0	2	0	288	2	144	1	1	3	0
277	BASILICACANNON	Basilica Cannon	277	250	250	256	3	0	8	0	0	8	0	547	575	-1	276	430	269	269	-2	-2	-2	0	0	0	11272192	320	200	10	60	1	18	1	15	1	300	143	0	0	16	0	540	540	540	-1	3	3	96	96	96	2	2	0	0	12	268	-1	0	4	1	20	20	4	16908800	6	0	25	59652323	328704	0	3	4	512	512	10	0	2	0	288	2	144	1	1	3	0
278	KATYUSHA	Katyusha Rocket	278	250	250	8192	3	0	0	0	0	10	10	549	577	-1	269	430	273	273	-2	-2	-2	0	0	0	11274240	420	110	6	55	1	21	2	75	4	100	200	0	0	16	0	540	540	540	-1	4	4	144	144	144	3	3	0	0	12	271	-1	0	5	4	20	20	6	16908800	6	0	32	190887434	328704	0	4	6	512	512	10	0	2	0	288	2	144	1	1	0	0
279	FLAMINGARROW	Flaming Arrow	279	250	250	65536	3	0	7	0	0	7	0	544	572	-1	-1	430	280	280	-2	-2	-2	0	0	0	2885632	170	80	11	60	2	15	0	100	1	200	80	0	0	10	0	360	360	360	-1	4	4	96	96	96	2	2	0	0	12	265	-1	0	4	1	20	20	1	16908416	6	0	19	59652323	328704	0	4	1	512	512	10	0	2	0	288	2	144	1	1	2	0
280	HVYFLAMINGARROW	Heavy Flaming Arrow	280	250	250	65536	3	0	7	0	0	7	0	545	573	-1	279	430	267	267	-2	-2	-2	0	0	0	2885632	230	85	11	60	2	16	0	100	1	250	100	0	0	12	0	540	540	540	-1	4	4	144	144	144	3	3	0	0	12	266	-1	0	4	1	20	20	2	16908288	6	0	21	59652323	328704	0	4	2	384	512	10	0	2	0	288	2	144	1	1	2	0
281	AAGUN	Anti-Aircraft Gun	281	170	170	16777215	2	8	0	8	0	0	0	548	576	-1	-1	430	282	282	-2	-2	-2	0	1	0	2150105088	360	300	3	25	0	14	0	100	2	400	110	2	0	14	0	480	480	480	-1	4	4	96	96	96	2	2	50	90	12	-1	-1	0	2	0	20	20	5	2103940	0	0	27	190887434	328704	0	2	5	512	512	10	0	1	0	288	2	144	1	1	0	0
282	FLAKGUN	Anti-Aircraft Battery	282	170	170	16772543	2	8	0	8	0	0	0	549	577	-1	281	430	284	284	-2	-2	-2	0	1	0	2150105088	370	300	3	25	0	17	0	100	2	400	150	2	0	17	0	480	480	480	-1	4	4	96	96	96	2	2	50	90	12	-1	-1	0	2	0	20	20	6	2103812	0	0	35	190887434	328704	0	2	6	512	512	10	0	1	0	288	2	144	1	1	0	0
283	FLAKGUNGERMAN	Anti-Aircraft Battery	283	170	170	4672	2	8	0	8	0	0	0	549	577	-1	281	430	-1	284	-2	-2	-2	0	1	0	2150105088	370	300	3	25	0	17	0	100	2	400	150	2	0	17	0	480	480	480	-1	4	4	96	96	96	2	2	50	90	12	282	-1	0	2	0	20	20	6	2103812	0	0	35	190887434	328704	0	2	6	512	512	10	0	1	0	288	2	144	1	1	0	0
284	AVENGER	Anti-Aircraft Missile	284	170	170	16777215	2	8	0	8	0	0	0	550	578	-1	282	430	-1	-2	-2	-2	-2	0	1	0	2150105088	390	300	3	35	0	20	0	100	1	400	155	2	0	20	0	480	480	480	-1	4	4	96	96	96	2	2	65	90	12	-1	-1	0	2	0	20	20	7	2103812	0	0	43	190887434	328704	0	2	7	512	512	10	0	1	0	288	2	144	1	1	0	0
285	AVENGERCTWE	Anti-Aircraft Missile	285	170	170	0	2	8	0	8	0	0	0	550	578	-1	282	430	-1	-2	-2	-2	-2	0	1	0	2150105088	390	300	3	35	0	20	0	100	1	400	155	2	0	20	0	480	480	480	-1	4	4	96	96	96	2	2	65	90	12	284	-1	0	2	0	20	20	7	2103812	0	0	43	190887434	328704	0	2	7	512	512	10	0	1	0	288	2	144	1	1	0	0
286	AVENGERCTWW	Anti-Aircraft Missile	286	170	170	0	2	8	0	8	0	0	0	550	578	-1	282	430	-1	-2	-2	-2	-2	0	1	0	2150105088	390	300	3	35	0	20	0	100	1	400	155	2	0	20	0	480	480	480	-1	4	4	96	96	96	2	2	65	90	12	284	-1	0	2	0	20	20	7	2103812	0	0	43	190887434	328704	0	2	7	512	512	10	0	1	0	288	2	144	1	1	0	0
287	BIPLANE	Biplane	287	170	170	16772543	8	0	0	9	0	0	9	548	576	-1	-1	447	289	289	-2	-2	-2	0	0	0	2416443456	390	300	5	30	2	7	1	100	16	150	118	3	2	16	0	600	600	600	-1	5	5	240	240	240	5	5	0	50	12	-1	-1	0	5	2	2	2	5	4194432	0	0	55	59652323	87040	0	4	5	512	512	10	300	1	0	240	1	384	1	1	0	0
288	ALBATROSS	Biplane	288	170	170	4672	8	0	0	9	0	0	9	548	576	-1	-1	447	-1	289	-2	-2	-2	0	0	0	2416443456	390	300	5	30	2	7	1	100	16	150	118	3	2	16	0	600	600	600	-1	5	5	240	240	240	5	5	0	50	12	287	-1	0	5	2	2	2	5	4194432	0	0	55	59652323	87040	0	4	5	512	512	10	300	1	0	240	1	384	1	1	0	0
289	FIGHTER	Fighter	289	170	170	15469600	8	0	0	9	0	0	9	549	577	-1	287	447	295	295	-2	-2	-2	0	0	0	2416443456	450	300	4	30	2	7	1	100	16	150	138	3	2	16	0	600	600	600	-1	5	5	240	240	240	5	5	0	25	12	-1	-1	0	5	2	2	2	6	4194816	0	0	75	95443715	87040	0	4	6	512	512	10	400	1	0	240	1	384	1	1	0	0
290	P40	Fighter	290	170	170	221191	8	0	0	9	0	0	9	549	577	-1	287	447	-1	295	-2	-2	-2	0	0	0	2416443456	450	300	4	30	2	7	1	100	16	150	138	3	2	16	0	600	600	600	-1	5	5	240	240	240	5	5	0	25	12	289	-1	0	5	2	2	2	6	4194816	0	0	75	95443715	87040	0	4	6	512	512	10	400	1	0	240	1	384	1	1	0	0
291	P40DES	Fighter	291	170	170	400	8	0	0	9	0	0	9	549	577	-1	287	447	-1	295	-2	-2	-2	0	0	0	2416443456	450	300	4	30	2	7	1	100	16	150	138	3	2	16	0	600	600	600	-1	5	5	240	240	240	5	5	0	25	12	289	-1	0	5	2	2	2	6	4194816	0	0	75	95443715	87040	0	4	6	512	512	10	400	1	0	240	1	384	1	1	0	0
292	ME109	Fighter	292	170	170	4672	8	0	0	9	0	0	9	549	577	-1	287	447	-1	295	-2	-2	-2	0	0	0	2416443456	450	300	4	30	2	7	1	100	16	150	138	3	2	16	0	600	600	600	-1	5	5	240	240	240	5	5	0	25	12	289	-1	0	5	2	2	2	6	4194816	0	0	75	95443715	87040	0	4	6	512	512	10	400	1	0	240	1	384	1	1	0	0
293	FIGHTERZERO	Fighter	293	170	170	32768	8	0	0	9	0	0	9	549	577	-1	287	447	-1	295	-2	-2	-2	0	0	0	2416443456	450	300	4	30	2	7	1	100	16	150	138	3	2	16	0	600	600	600	-1	5	5	240	240	240	5	5	0	25	12	289	-1	0	5	2	2	2	6	4194816	0	0	75	95443715	87040	0	4	6	512	512	10	400	1	0	240	1	384	1	1	0	0
294	MUSTANG	Fighter	294	170	170	1048576	8	0	0	9	0	0	9	549	577	-1	287	447	-1	295	-2	-2	-2	0	0	0	2416443456	450	300	4	30	2	7	1	100	16	150	138	3	2	16	0	600	600	600	-1	5	5	240	240	240	5	5	0	25	12	289	-1	0	5	2	2	2	6	4194816	0	0	75	95443715	87040	0	4	6	512	512	10	400	1	0	240	1	384	1	1	0	0
295	JETFIGHTER	Jet Fighter	295	170	170	16613927	8	0	0	9	0	0	9	550	578	-1	289	447	301	301	-2	-2	-2	0	0	0	2424832000	460	300	2	20	2	10	1	100	2	150	140	3	2	16	0	600	600	600	-1	5	5	240	240	240	5	5	0	10	12	-1	-1	0	5	2	2	2	7	512	0	0	90	131235110	87040	0	4	7	512	512	10	500	1	0	240	1	384	1	1	0	0
296	MIRAGE	Jet Fighter	296	170	170	1024	8	0	0	9	0	0	9	550	578	-1	289	447	-1	301	-2	-2	-2	0	0	0	2424832000	460	300	2	20	2	10	1	100	2	150	140	3	2	16	0	600	600	600	-1	5	5	240	240	240	5	5	0	10	12	295	-1	0	5	2	2	2	7	512	0	0	90	131235110	87040	0	4	7	512	512	10	500	1	0	240	1	384	1	1	0	0
297	TORNADO	Jet Fighter	297	170	170	6208	8	0	0	9	0	0	9	550	578	-1	289	447	-1	301	-2	-2	-2	0	0	0	2424832000	460	300	2	20	2	10	1	100	2	150	140	3	2	16	0	600	600	600	-1	5	5	240	240	240	5	5	0	10	12	295	-1	0	5	2	2	2	7	512	0	0	90	131235110	87040	0	4	7	512	512	10	500	1	0	240	1	384	1	1	0	0
298	TORNADODES	Jet Fighter	298	170	170	272	8	0	0	9	0	0	9	550	578	-1	289	447	-1	301	-2	-2	-2	0	0	0	2424832000	460	300	2	20	2	10	1	100	2	150	140	3	2	16	0	600	600	600	-1	5	5	240	240	240	5	5	0	10	12	295	-1	0	5	2	2	2	7	512	0	0	90	131235110	87040	0	4	7	512	512	10	500	1	0	240	1	384	1	1	0	0
299	MIG	Jet Fighter	299	170	170	155648	8	0	0	9	0	0	9	550	578	-1	289	447	-1	301	-2	-2	-2	0	0	0	2424832000	460	300	2	20	2	10	1	100	2	150	140	3	2	16	0	600	600	600	-1	5	5	240	240	240	5	5	0	10	12	295	-1	0	5	2	2	2	7	512	0	0	90	131235110	87040	0	4	7	512	512	10	500	1	0	240	1	384	1	1	0	0
300	MIGDES	Jet Fighter	300	170	170	128	8	0	0	9	0	0	9	550	578	-1	289	447	-1	301	-2	-2	-2	0	0	0	2424832000	460	300	2	20	2	10	1	100	2	150	140	3	2	16	0	600	600	600	-1	5	5	240	240	240	5	5	0	10	12	295	-1	0	5	2	2	2	7	512	0	0	90	131235110	87040	0	4	7	512	512	10	500	1	0	240	1	384	1	1	0	0
301	ADVFIGHTER	Advanced Fighter	301	170	170	16777215	8	0	0	9	0	0	9	550	581	-1	295	447	-1	-2	-2	-2	-2	0	0	0	2424832000	500	300	3	20	2	12	1	100	2	150	155	3	2	16	0	600	600	600	-1	5	5	240	240	240	5	5	0	5	12	-1	-1	0	5	2	2	2	7	0	0	0	115	167026502	87040	0	4	0	1024	1024	10	600	1	0	240	1	384	1	1	0	0
302	HAWKFB	Hawk Fighter	302	170	170	8	8	0	0	9	0	0	9	549	577	-1	287	447	303	303	-2	-2	-2	0	0	0	2416443456	450	300	4	30	2	7	1	100	16	150	138	3	2	16	0	600	600	600	-1	5	5	240	240	240	5	5	0	25	12	289	-1	0	5	2	2	2	6	20972032	0	0	75	95443715	87040	0	4	6	512	512	10	420	1	0	240	1	384	1	1	0	0
303	EAGLEFB	Eagle Fighter	303	170	170	8	8	0	0	9	0	0	9	550	578	-1	302	447	301	-2	-2	-2	-2	0	0	0	2424832000	460	300	2	20	2	10	1	100	2	150	140	3	2	16	0	600	600	600	-1	5	5	240	240	240	5	5	0	10	12	295	-1	0	5	2	2	2	7	16777728	0	0	90	131235110	87040	0	4	7	512	512	10	500	1	0	240	1	384	1	1	0	0
304	BOMBER	Bomber	304	225	225	16775167	8	0	0	11	0	0	11	549	577	-1	-1	447	305	305	-2	-2	-2	0	1	0	277610498	430	300	4	30	1	3	1	10	10	100	300	1	2	16	0	780	780	780	-1	7	7	336	336	336	7	7	0	10	12	-1	-1	0	2	5	5	5	6	128	0	0	60	35791392	87040	0	8	6	512	512	10	600	1	0	336	1	384	1	1	0	0
305	STRATEGICBOMBER	Strategic Bomber	305	225	225	16777215	8	0	0	11	0	0	11	550	578	-1	304	447	306	306	-2	-2	-2	0	1	0	277610498	520	300	3	40	1	3	1	20	12	100	340	1	2	16	0	780	780	780	-1	7	7	336	336	336	7	7	0	5	12	-1	-1	0	2	5	5	5	7	512	0	0	80	59652323	87040	0	8	7	512	512	10	750	1	0	336	1	384	1	1	0	0
306	STEALTHBOMBER	Stealth Bomber	306	225	225	16777215	8	0	0	11	0	0	11	550	581	-1	305	447	-1	-2	-2	-2	-2	0	1	0	277610498	600	300	2	40	1	4	1	30	4	100	380	1	2	16	0	780	780	780	-1	7	7	336	336	336	7	7	0	0	12	-1	-1	0	2	5	5	5	7	0	0	0	100	95443715	87040	0	8	0	1024	1024	10	900	1	0	336	1	384	1	1	0	0
307	LANCASTERBOMBER	Lancaster Bomber	307	225	225	2048	8	0	0	11	0	0	11	549	577	-1	-1	447	305	305	-2	-2	-2	0	1	0	277610498	450	300	3	30	1	3	1	10	10	100	300	1	2	16	0	780	780	780	-1	7	7	336	336	336	7	7	0	10	12	304	-1	0	2	5	5	5	6	16777344	0	0	60	47721856	87040	0	8	6	512	512	10	600	1	0	336	1	384	1	1	0	0
308	FIGHTERBOMBER	Fighter Bomber	308	170	170	16777215	8	0	0	9	0	0	9	549	577	-1	-1	-1	309	309	-2	-2	-2	0	0	0	2425094146	430	300	4	30	1	7	1	100	10	150	200	3	2	16	0	600	600	600	-1	5	5	240	240	240	5	5	0	25	12	-1	-1	0	5	2	2	2	6	4194944	0	0	75	71582787	87040	0	4	6	512	512	10	400	1	0	240	1	384	1	1	0	0
309	JETFIGHTERBOMBER	Jet Fighter Bomber	309	170	170	16777215	8	0	0	9	0	0	9	550	578	-1	308	-1	-1	-2	-2	-2	-2	0	0	0	2425094146	470	300	4	20	1	10	1	100	2	150	240	3	2	16	0	600	600	600	-1	5	5	240	240	240	5	5	0	5	12	-1	-1	0	5	2	2	2	7	4194816	0	0	90	71582787	87040	0	4	7	512	512	10	500	1	0	240	1	384	1	1	0	0
310	HELICOPTER	Helicopter	310	170	170	16777215	8	0	0	9	0	0	9	549	577	-1	-1	447	311	311	-2	-2	-2	0	2	0	303562816	140	300	5	40	1	7	0	100	2	100	95	1	2	12	0	780	780	780	-1	5	5	0	0	0	0	0	10	20	8	-1	-1	0	5	-1	1	0	6	160	0	0	75	775480205	87040	0	6	6	512	512	10	0	1	0	0	1	144	1	1	0	0
311	ATTACKHELICOPTER	Attack Helicopter	311	170	170	16769023	8	0	0	9	0	0	9	550	578	-1	310	447	-1	-2	-2	-2	-2	0	2	0	303562816	200	300	5	40	1	7	0	100	2	100	130	1	2	12	0	780	780	780	-1	5	5	0	0	0	0	0	10	20	8	-1	-1	0	5	-1	1	0	7	544	0	0	75	775480205	87040	0	6	7	512	512	10	0	1	0	0	1	144	1	1	0	0
312	HIND	Attack Helicopter	312	170	170	8192	8	0	0	9	0	0	9	550	578	-1	310	447	-1	-2	-2	-2	-2	0	2	0	303562816	200	300	5	40	1	7	0	100	2	100	130	1	2	12	0	780	780	780	-1	5	5	0	0	0	0	0	10	20	8	311	-1	0	5	-1	1	0	7	544	0	0	75	775480205	87040	0	6	7	512	512	10	0	1	0	0	1	144	1	1	0	0
313	V2ROCKET	V2 Rocket	313	170	170	16777215	8	0	0	0	10	0	10	549	577	-1	-1	520	314	-2	-2	-2	-2	0	1	0	411303938	1500	300	3	999	0	40	1	25	1	450	2	0	2	0	0	300	300	300	-1	3	3	144	144	144	3	3	0	0	12	-1	-1	0	5	3	20	20	6	128	0	0	115	107374179	87040	0	4	6	512	512	0	250	1	0	144	1	144	1	1	0	0
314	CRUISEMISSILE	Cruise Missile	314	170	170	16777215	8	0	0	0	10	0	10	550	578	-1	313	520	-1	-2	-2	-2	-2	0	1	0	411303938	3000	300	3	999	0	40	2	50	1	450	2	0	2	0	0	300	300	300	-1	3	3	144	144	144	3	3	0	0	12	-1	-1	0	5	3	20	20	7	512	0	0	115	107374179	87040	0	4	7	512	512	0	400	1	0	144	1	144	1	1	0	0
